PostCode,NumericID,CommutingZoneID,CommutingZoneName
89561,48,Europe1703,augsburg
89522,48,Europe1703,augsburg
89168,48,Europe1703,augsburg
89537,48,Europe1703,augsburg
89551,156,Europe975,aalen
89558,48,Europe1703,augsburg
89520,48,Europe1703,augsburg
89568,48,Europe1703,augsburg
89073,41,Europe1696,ulm
89174,48,Europe1703,augsburg
89610,41,Europe1696,ulm
89134,41,Europe1696,ulm
89183,48,Europe1703,augsburg
89198,41,Europe1696,ulm
89614,41,Europe1696,ulm
89075,41,Europe1696,ulm
89188,113,Europe683,goppingen
89607,41,Europe1696,ulm
89081,41,Europe1696,ulm
89180,41,Europe1696,ulm
89616,41,Europe1696,ulm
89584,41,Europe1696,ulm
89160,41,Europe1696,ulm
89189,48,Europe1703,augsburg
89173,41,Europe1696,ulm
89194,41,Europe1696,ulm
89197,48,Europe1703,augsburg
89613,41,Europe1696,ulm
89150,113,Europe683,goppingen
89186,41,Europe1696,ulm
89605,41,Europe1696,ulm
89079,41,Europe1696,ulm
89179,41,Europe1696,ulm
89155,41,Europe1696,ulm
89171,41,Europe1696,ulm
89619,41,Europe1696,ulm
89601,41,Europe1696,ulm
89192,48,Europe1703,augsburg
89176,48,Europe1703,augsburg
89195,41,Europe1696,ulm
89611,41,Europe1696,ulm
89143,41,Europe1696,ulm
89185,41,Europe1696,ulm
89604,41,Europe1696,ulm
89077,41,Europe1696,ulm
89177,48,Europe1703,augsburg
89608,41,Europe1696,ulm
89182,48,Europe1703,augsburg
89617,41,Europe1696,ulm
89597,41,Europe1696,ulm
89165,41,Europe1696,ulm
27580,14,Europe1457,bremerhaven
27576,14,Europe1457,bremerhaven
27572,14,Europe1457,bremerhaven
27568,14,Europe1457,bremerhaven
27578,14,Europe1457,bremerhaven
27574,14,Europe1457,bremerhaven
27570,14,Europe1457,bremerhaven
89264,41,Europe1696,ulm
89281,47,Europe1702,memmingen
89233,41,Europe1696,ulm
89290,41,Europe1696,ulm
89269,41,Europe1696,ulm
89296,47,Europe1702,memmingen
89284,41,Europe1696,ulm
89250,41,Europe1696,ulm
89291,41,Europe1696,ulm
89275,48,Europe1703,augsburg
89297,41,Europe1696,ulm
89287,41,Europe1696,ulm
89293,47,Europe1702,memmingen
89299,47,Europe1702,memmingen
89257,41,Europe1696,ulm
89294,47,Europe1702,memmingen
89278,48,Europe1703,augsburg
89231,41,Europe1696,ulm
89331,48,Europe1703,augsburg
89361,48,Europe1703,augsburg
89349,48,Europe1703,augsburg
89365,48,Europe1703,augsburg
89368,48,Europe1703,augsburg
89358,48,Europe1703,augsburg
89335,48,Europe1703,augsburg
89362,48,Europe1703,augsburg
89346,48,Europe1703,augsburg
89350,48,Europe1703,augsburg
89355,48,Europe1703,augsburg
89312,48,Europe1703,augsburg
89343,48,Europe1703,augsburg
89347,48,Europe1703,augsburg
89367,48,Europe1703,augsburg
89352,48,Europe1703,augsburg
89356,48,Europe1703,augsburg
89434,36,Europe1691,neuburg an der donau
89353,48,Europe1703,augsburg
89428,48,Europe1703,augsburg
89344,48,Europe1703,augsburg
89431,48,Europe1703,augsburg
89426,48,Europe1703,augsburg
89446,48,Europe1703,augsburg
89420,36,Europe1691,neuburg an der donau
89440,36,Europe1691,neuburg an der donau
89435,48,Europe1703,augsburg
89429,48,Europe1703,augsburg
89443,36,Europe1691,neuburg an der donau
89423,48,Europe1703,augsburg
89415,48,Europe1703,augsburg
89438,48,Europe1703,augsburg
36448,164,Europe983,bad hersfeld
36469,164,Europe983,bad hersfeld
36414,164,Europe983,bad hersfeld
36433,164,Europe983,bad hersfeld
36452,164,Europe983,bad hersfeld
36404,164,Europe983,bad hersfeld
36466,164,Europe983,bad hersfeld
98669,159,Europe978,ilmenau
98547,164,Europe983,bad hersfeld
98574,164,Europe983,bad hersfeld
98667,159,Europe978,ilmenau
98666,159,Europe978,ilmenau
98631,149,Europe968,bad kissingen
98590,164,Europe983,bad hersfeld
98617,166,Europe985,erfurt
98660,159,Europe978,ilmenau
98587,164,Europe983,bad hersfeld
98553,159,Europe978,ilmenau
98663,159,Europe978,ilmenau
98530,164,Europe983,bad hersfeld
98527,164,Europe983,bad hersfeld
98528,159,Europe978,ilmenau
98529,164,Europe983,bad hersfeld
90596,167,Europe986,ansbach
91186,167,Europe986,ansbach
90530,150,Europe969,amberg
91189,167,Europe986,ansbach
91183,167,Europe986,ansbach
48163,143,Europe936,dortmund
90556,160,Europe979,nuremberg
90587,160,Europe979,nuremberg
98716,166,Europe985,erfurt
98746,159,Europe978,ilmenau
98701,159,Europe978,ilmenau
98743,153,Europe972,coburg
98559,164,Europe983,bad hersfeld
98744,159,Europe978,ilmenau
98724,153,Europe972,coburg
98693,159,Europe978,ilmenau
91475,158,Europe977,neustadt an der aisch
91096,160,Europe979,nuremberg
91080,160,Europe979,nuremberg
07957,141,Europe918,saalfeld
07554,129,Europe906,gera
07952,132,Europe909,hof
07589,141,Europe918,saalfeld
07586,137,Europe914,eisenberg
07557,141,Europe918,saalfeld
07958,141,Europe918,saalfeld
07985,128,Europe905,plauen
07937,141,Europe918,saalfeld
36037,155,Europe974,marburg
36043,155,Europe974,marburg
36041,155,Europe974,marburg
07629,137,Europe914,eisenberg
07607,137,Europe914,eisenberg
07646,137,Europe914,eisenberg
07616,137,Europe914,eisenberg
07619,137,Europe914,eisenberg
07639,137,Europe914,eisenberg
35578,152,Europe971,gießen
07768,141,Europe918,saalfeld
35579,152,Europe971,gießen
07613,137,Europe914,eisenberg
07778,137,Europe914,eisenberg
35580,152,Europe971,gießen
07774,137,Europe914,eisenberg
07426,159,Europe978,ilmenau
07318,141,Europe918,saalfeld
07407,141,Europe918,saalfeld
07349,132,Europe909,hof
07422,141,Europe918,saalfeld
07338,159,Europe978,ilmenau
07427,159,Europe978,ilmenau
07333,141,Europe918,saalfeld
07330,153,Europe972,coburg
07429,159,Europe978,ilmenau
96151,157,Europe976,bamberg
96170,157,Europe976,bamberg
96193,158,Europe977,neustadt an der aisch
96120,157,Europe976,bamberg
96155,157,Europe976,bamberg
96175,157,Europe976,bamberg
96132,158,Europe977,neustadt an der aisch
96160,158,Europe977,neustadt an der aisch
96181,157,Europe976,bamberg
96049,157,Europe976,bamberg
96164,157,Europe976,bamberg
96163,157,Europe976,bamberg
96052,157,Europe976,bamberg
96148,157,Europe976,bamberg
96167,157,Europe976,bamberg
96188,157,Europe976,bamberg
96114,157,Europe976,bamberg
96152,158,Europe977,neustadt an der aisch
96172,158,Europe977,neustadt an der aisch
96194,157,Europe976,bamberg
96123,157,Europe976,bamberg
96157,151,Europe970,schweinfurt
96178,158,Europe977,neustadt an der aisch
96199,157,Europe976,bamberg
96161,157,Europe976,bamberg
96182,157,Europe976,bamberg
96050,157,Europe976,bamberg
96146,157,Europe976,bamberg
96187,157,Europe976,bamberg
96110,157,Europe976,bamberg
96264,153,Europe972,coburg
96231,153,Europe972,coburg
96257,153,Europe972,coburg
96215,153,Europe972,coburg
96272,153,Europe972,coburg
96487,153,Europe972,coburg
96126,157,Europe976,bamberg
96476,153,Europe972,coburg
96279,153,Europe972,coburg
96523,153,Europe972,coburg
96176,157,Europe976,bamberg
96484,153,Europe972,coburg
96472,153,Europe972,coburg
96271,153,Europe972,coburg
96237,153,Europe972,coburg
96489,153,Europe972,coburg
96145,153,Europe972,coburg
96479,153,Europe972,coburg
96450,153,Europe972,coburg
96253,153,Europe972,coburg
96524,153,Europe972,coburg
96184,157,Europe976,bamberg
96486,153,Europe972,coburg
96106,157,Europe976,bamberg
96274,153,Europe972,coburg
96242,153,Europe972,coburg
96515,153,Europe972,coburg
96166,157,Europe976,bamberg
96482,153,Europe972,coburg
96465,153,Europe972,coburg
65556,50,Europe1821,limburg an der lahn
65554,50,Europe1821,limburg an der lahn
65549,50,Europe1821,limburg an der lahn
91054,160,Europe979,nuremberg
35585,152,Europe971,gießen
91052,160,Europe979,nuremberg
35583,152,Europe971,gießen
91058,160,Europe979,nuremberg
91056,160,Europe979,nuremberg
95496,133,Europe910,bayreuth
95482,133,Europe910,bayreuth
95514,138,Europe915,weiden in der oberpfalz
95488,133,Europe910,bayreuth
95444,133,Europe910,bayreuth
95497,133,Europe910,bayreuth
95466,138,Europe915,weiden in der oberpfalz
95515,157,Europe976,bamberg
95517,138,Europe915,weiden in der oberpfalz
95491,133,Europe910,bayreuth
95447,133,Europe910,bayreuth
95503,133,Europe910,bayreuth
95445,133,Europe910,bayreuth
95493,138,Europe915,weiden in der oberpfalz
95028,132,Europe909,hof
95185,132,Europe909,hof
95176,132,Europe909,hof
95126,132,Europe909,hof
95233,133,Europe910,bayreuth
95030,132,Europe909,hof
56316,55,Europe1826,bad neuenahr-ahrweiler
56377,50,Europe1821,limburg an der lahn
56329,54,Europe1825,simmern
56341,58,Europe1829,lahnstein
56349,58,Europe1829,lahnstein
56321,58,Europe1829,lahnstein
56333,52,Europe1823,koblenz
56348,58,Europe1829,lahnstein
56357,58,Europe1829,lahnstein
56332,52,Europe1823,koblenz
56337,50,Europe1821,limburg an der lahn
56355,58,Europe1829,lahnstein
56307,55,Europe1826,bad neuenahr-ahrweiler
56370,58,Europe1829,lahnstein
56340,58,Europe1829,lahnstein
56305,55,Europe1826,bad neuenahr-ahrweiler
56368,58,Europe1829,lahnstein
56317,55,Europe1826,bad neuenahr-ahrweiler
56379,50,Europe1821,limburg an der lahn
92715,138,Europe915,weiden in der oberpfalz
92714,138,Europe915,weiden in der oberpfalz
92690,138,Europe915,weiden in der oberpfalz
92724,138,Europe915,weiden in der oberpfalz
92705,138,Europe915,weiden in der oberpfalz
92706,138,Europe915,weiden in der oberpfalz
92685,138,Europe915,weiden in der oberpfalz
92723,138,Europe915,weiden in der oberpfalz
92697,138,Europe915,weiden in der oberpfalz
92655,150,Europe969,amberg
92660,138,Europe915,weiden in der oberpfalz
92696,138,Europe915,weiden in der oberpfalz
92712,138,Europe915,weiden in der oberpfalz
92729,138,Europe915,weiden in der oberpfalz
92703,138,Europe915,weiden in der oberpfalz
92711,138,Europe915,weiden in der oberpfalz
92681,138,Europe915,weiden in der oberpfalz
92721,138,Europe915,weiden in der oberpfalz
92700,150,Europe969,amberg
92718,138,Europe915,weiden in der oberpfalz
92699,138,Europe915,weiden in der oberpfalz
92665,138,Europe915,weiden in der oberpfalz
79541,9,Europe1440,lorrach
79539,9,Europe1440,lorrach
95615,138,Europe915,weiden in der oberpfalz
95173,132,Europe909,hof
95659,138,Europe915,weiden in der oberpfalz
95100,138,Europe915,weiden in der oberpfalz
95632,138,Europe915,weiden in der oberpfalz
95706,138,Europe915,weiden in der oberpfalz
35037,155,Europe974,marburg
35582,152,Europe971,gießen
35392,152,Europe971,gießen
35581,152,Europe971,gießen
35396,152,Europe971,gießen
35043,155,Europe974,marburg
35394,152,Europe971,gießen
35398,152,Europe971,gießen
35041,155,Europe974,marburg
95478,138,Europe915,weiden in der oberpfalz
95688,138,Europe915,weiden in der oberpfalz
95679,138,Europe915,weiden in der oberpfalz
95704,138,Europe915,weiden in der oberpfalz
95666,138,Europe915,weiden in der oberpfalz
95689,138,Europe915,weiden in der oberpfalz
95683,138,Europe915,weiden in der oberpfalz
95671,138,Europe915,weiden in der oberpfalz
95701,138,Europe915,weiden in der oberpfalz
95652,138,Europe915,weiden in der oberpfalz
95508,138,Europe915,weiden in der oberpfalz
95685,138,Europe915,weiden in der oberpfalz
95703,138,Europe915,weiden in der oberpfalz
95698,138,Europe915,weiden in der oberpfalz
90763,160,Europe979,nuremberg
90762,160,Europe979,nuremberg
35576,152,Europe971,gießen
90766,160,Europe979,nuremberg
90768,160,Europe979,nuremberg
92549,102,Europe2291,regensburg
92445,102,Europe2291,regensburg
92559,102,Europe2291,regensburg
92536,138,Europe915,weiden in der oberpfalz
92269,102,Europe2291,regensburg
35584,152,Europe971,gießen
93458,106,Europe2295,cham
93167,102,Europe2291,regensburg
93191,102,Europe2291,regensburg
93492,106,Europe2295,cham
93471,104,Europe2293,deggendorf
93199,102,Europe2291,regensburg
93482,106,Europe2295,cham
93455,106,Europe2295,cham
93486,106,Europe2295,cham
93464,106,Europe2295,cham
93470,106,Europe2295,cham
93194,102,Europe2291,regensburg
93495,106,Europe2295,cham
93474,106,Europe2295,cham
93426,102,Europe2291,regensburg
93485,106,Europe2295,cham
93462,106,Europe2295,cham
93057,102,Europe2291,regensburg
93087,102,Europe2291,regensburg
93095,102,Europe2291,regensburg
93073,102,Europe2291,regensburg
93090,102,Europe2291,regensburg
93098,102,Europe2291,regensburg
93158,102,Europe2291,regensburg
93051,102,Europe2291,regensburg
93096,102,Europe2291,regensburg
93104,102,Europe2291,regensburg
93138,102,Europe2291,regensburg
93173,102,Europe2291,regensburg
93183,102,Europe2291,regensburg
93055,102,Europe2291,regensburg
93086,102,Europe2291,regensburg
93197,102,Europe2291,regensburg
93099,102,Europe2291,regensburg
93107,102,Europe2291,regensburg
93149,102,Europe2291,regensburg
93049,102,Europe2291,regensburg
93177,102,Europe2291,regensburg
93188,102,Europe2291,regensburg
93059,102,Europe2291,regensburg
93089,102,Europe2291,regensburg
93102,102,Europe2291,regensburg
93133,102,Europe2291,regensburg
93155,102,Europe2291,regensburg
93053,102,Europe2291,regensburg
93180,102,Europe2291,regensburg
93195,102,Europe2291,regensburg
93080,102,Europe2291,regensburg
93092,102,Europe2291,regensburg
93356,102,Europe2291,regensburg
79111,9,Europe1440,lorrach
94566,107,Europe2304,passau
94536,104,Europe2293,deggendorf
94513,107,Europe2304,passau
94169,107,Europe2304,passau
94556,107,Europe2304,passau
94481,107,Europe2304,passau
94078,107,Europe2304,passau
94547,104,Europe2293,deggendorf
94563,104,Europe2293,deggendorf
94526,104,Europe2293,deggendorf
94541,104,Europe2293,deggendorf
94533,104,Europe2293,deggendorf
94113,107,Europe2304,passau
94501,104,Europe2293,deggendorf
94036,107,Europe2304,passau
94094,104,Europe2293,deggendorf
94496,104,Europe2293,deggendorf
94032,107,Europe2304,passau
94148,107,Europe2304,passau
94081,107,Europe2304,passau
94164,107,Europe2304,passau
94124,107,Europe2304,passau
86507,45,Europe1700,landsberg am lech
86500,48,Europe1703,augsburg
86517,45,Europe1700,landsberg am lech
86505,48,Europe1703,augsburg
86562,36,Europe1691,neuburg an der donau
86519,48,Europe1703,augsburg
86502,36,Europe1691,neuburg an der donau
94368,102,Europe2291,regensburg
94347,106,Europe2295,cham
94375,106,Europe2295,cham
94354,106,Europe2295,cham
94315,105,Europe2294,landshut
94327,106,Europe2295,cham
94363,105,Europe2294,landshut
94342,105,Europe2294,landshut
94371,106,Europe2295,cham
94350,106,Europe2295,cham
94379,104,Europe2293,deggendorf
86486,48,Europe1703,augsburg
86424,48,Europe1703,augsburg
79114,9,Europe1440,lorrach
79112,6,Europe1406,freiburg im breisgau
84489,103,Europe2292,waldkraiburg
84529,103,Europe2292,waldkraiburg
84567,103,Europe2292,waldkraiburg
84556,103,Europe2292,waldkraiburg
84533,103,Europe2292,waldkraiburg
84577,103,Europe2292,waldkraiburg
84576,103,Europe2292,waldkraiburg
84508,103,Europe2292,waldkraiburg
84568,103,Europe2292,waldkraiburg
84543,103,Europe2292,waldkraiburg
56269,65,Europe1836,bendorf
56220,52,Europe1823,koblenz
56294,52,Europe1823,koblenz
56253,69,Europe1840,cochem
56271,65,Europe1836,bendorf
56290,54,Europe1825,simmern
56295,52,Europe1823,koblenz
56242,65,Europe1836,bendorf
56283,58,Europe1829,lahnstein
56291,54,Europe1825,simmern
56244,65,Europe1836,bendorf
56288,54,Europe1825,simmern
56235,65,Europe1836,bendorf
56237,65,Europe1836,bendorf
56276,65,Europe1836,bendorf
56281,58,Europe1829,lahnstein
56206,65,Europe1836,bendorf
86462,36,Europe1691,neuburg an der donau
86405,36,Europe1691,neuburg an der donau
86485,36,Europe1691,neuburg an der donau
86456,48,Europe1703,augsburg
86494,48,Europe1703,augsburg
86441,48,Europe1703,augsburg
86465,48,Europe1703,augsburg
86343,45,Europe1700,landsberg am lech
86564,36,Europe1691,neuburg an der donau
86558,36,Europe1691,neuburg an der donau
86579,36,Europe1691,neuburg an der donau
86571,36,Europe1691,neuburg an der donau
86561,36,Europe1691,neuburg an der donau
86529,36,Europe1691,neuburg an der donau
86565,36,Europe1691,neuburg an der donau
86167,48,Europe1703,augsburg
86169,48,Europe1703,augsburg
86156,48,Europe1703,augsburg
86154,48,Europe1703,augsburg
86153,48,Europe1703,augsburg
83313,101,Europe2290,traunstein
83368,101,Europe2290,traunstein
83339,101,Europe2290,traunstein
83376,101,Europe2290,traunstein
83242,101,Europe2290,traunstein
83355,101,Europe2290,traunstein
83278,101,Europe2290,traunstein
83324,101,Europe2290,traunstein
83371,101,Europe2290,traunstein
83132,101,Europe2290,traunstein
83346,101,Europe2290,traunstein
83379,101,Europe2290,traunstein
83250,101,Europe2290,traunstein
83308,101,Europe2290,traunstein
83367,101,Europe2290,traunstein
83334,101,Europe2290,traunstein
83374,101,Europe2290,traunstein
83236,101,Europe2290,traunstein
83352,101,Europe2290,traunstein
83417,101,Europe2290,traunstein
83259,101,Europe2290,traunstein
83362,101,Europe2290,traunstein
83370,101,Europe2290,traunstein
83119,101,Europe2290,traunstein
83342,101,Europe2290,traunstein
83377,101,Europe2290,traunstein
83246,101,Europe2290,traunstein
83364,101,Europe2290,traunstein
83435,101,Europe2290,traunstein
83471,101,Europe2290,traunstein
83404,101,Europe2290,traunstein
83454,101,Europe2290,traunstein
83112,38,Europe1693,rosenheim
83254,38,Europe1693,rosenheim
83550,38,Europe1693,rosenheim
83620,38,Europe1693,rosenheim
83071,38,Europe1693,rosenheim
83123,38,Europe1693,rosenheim
83527,38,Europe1693,rosenheim
83555,103,Europe2292,waldkraiburg
83083,38,Europe1693,rosenheim
83128,38,Europe1693,rosenheim
83536,103,Europe2292,waldkraiburg
83559,103,Europe2292,waldkraiburg
83022,38,Europe1693,rosenheim
83098,38,Europe1693,rosenheim
83209,38,Europe1693,rosenheim
83134,38,Europe1693,rosenheim
83544,38,Europe1693,rosenheim
83564,38,Europe1693,rosenheim
83043,38,Europe1693,rosenheim
83109,38,Europe1693,rosenheim
83253,38,Europe1693,rosenheim
83549,38,Europe1693,rosenheim
83569,38,Europe1693,rosenheim
83064,38,Europe1693,rosenheim
83026,38,Europe1693,rosenheim
83104,38,Europe1693,rosenheim
83233,38,Europe1693,rosenheim
83137,38,Europe1693,rosenheim
83547,38,Europe1693,rosenheim
83567,103,Europe2292,waldkraiburg
83059,38,Europe1693,rosenheim
83115,38,Europe1693,rosenheim
83257,101,Europe2290,traunstein
83024,38,Europe1693,rosenheim
83229,38,Europe1693,rosenheim
83135,38,Europe1693,rosenheim
83546,103,Europe2292,waldkraiburg
83052,38,Europe1693,rosenheim
84367,103,Europe2292,waldkraiburg
84337,104,Europe2293,deggendorf
84389,103,Europe2292,waldkraiburg
84326,103,Europe2292,waldkraiburg
84378,104,Europe2293,deggendorf
84359,103,Europe2292,waldkraiburg
84333,105,Europe2294,landshut
84385,104,Europe2293,deggendorf
84307,103,Europe2292,waldkraiburg
84371,103,Europe2292,waldkraiburg
84339,103,Europe2292,waldkraiburg
84552,103,Europe2292,waldkraiburg
84329,103,Europe2292,waldkraiburg
84381,104,Europe2293,deggendorf
84364,103,Europe2292,waldkraiburg
84555,103,Europe2292,waldkraiburg
84431,103,Europe2292,waldkraiburg
84570,103,Europe2292,waldkraiburg
84494,103,Europe2292,waldkraiburg
84544,103,Europe2292,waldkraiburg
84562,103,Europe2292,waldkraiburg
84453,103,Europe2292,waldkraiburg
84109,105,Europe2294,landshut
84088,102,Europe2291,regensburg
84149,105,Europe2294,landshut
84032,105,Europe2294,landshut
84178,105,Europe2294,landshut
84168,105,Europe2294,landshut
84051,105,Europe2294,landshut
84184,105,Europe2294,landshut
84100,105,Europe2294,landshut
84172,105,Europe2294,landshut
84069,102,Europe2291,regensburg
84189,105,Europe2294,landshut
84107,105,Europe2294,landshut
84082,102,Europe2291,regensburg
84144,105,Europe2294,landshut
84175,105,Europe2294,landshut
84166,105,Europe2294,landshut
84028,105,Europe2294,landshut
84092,102,Europe2291,regensburg
84174,105,Europe2294,landshut
84155,105,Europe2294,landshut
84034,105,Europe2294,landshut
84181,105,Europe2294,landshut
84095,105,Europe2294,landshut
84169,105,Europe2294,landshut
84056,105,Europe2294,landshut
84186,105,Europe2294,landshut
84061,102,Europe2291,regensburg
84101,105,Europe2294,landshut
90459,160,Europe979,nuremberg
90443,160,Europe979,nuremberg
84094,40,Europe1695,ingolstadt
84048,40,Europe1695,ingolstadt
84106,40,Europe1695,ingolstadt
84089,40,Europe1695,ingolstadt
84097,40,Europe1695,ingolstadt
84072,35,Europe1690,munich
84091,40,Europe1695,ingolstadt
84104,35,Europe1690,munich
84085,40,Europe1695,ingolstadt
57072,51,Europe1822,siegen
57076,51,Europe1822,siegen
81543,35,Europe1690,munich
57074,51,Europe1822,siegen
57078,51,Europe1822,siegen
57080,51,Europe1822,siegen
39261,130,Europe907,leipzig
39264,130,Europe907,leipzig
06785,130,Europe907,leipzig
06772,130,Europe907,leipzig
06842,130,Europe907,leipzig
86150,48,Europe1703,augsburg
86152,48,Europe1703,augsburg
86163,34,Europe1689,dachau
86165,48,Europe1703,augsburg
86161,48,Europe1703,augsburg
86159,48,Europe1703,augsburg
86157,48,Europe1703,augsburg
86199,48,Europe1703,augsburg
86179,45,Europe1700,landsberg am lech
79110,6,Europe1406,freiburg im breisgau
79108,6,Europe1406,freiburg im breisgau
90453,160,Europe979,nuremberg
90451,160,Europe979,nuremberg
83735,39,Europe1694,geretsried
83626,38,Europe1693,rosenheim
83700,39,Europe1694,geretsried
83727,39,Europe1694,geretsried
83624,39,Europe1694,geretsried
83629,38,Europe1693,rosenheim
83707,39,Europe1694,geretsried
90469,160,Europe979,nuremberg
83646,39,Europe1694,geretsried
83676,37,Europe1692,garmisch-partenkirchen
83670,37,Europe1692,garmisch-partenkirchen
83679,39,Europe1694,geretsried
83623,39,Europe1694,geretsried
83673,37,Europe1692,garmisch-partenkirchen
83674,39,Europe1694,geretsried
90473,150,Europe969,amberg
56130,50,Europe1821,limburg an der lahn
41464,61,Europe1832,cologne
56179,65,Europe1836,bendorf
56132,50,Europe1821,limburg an der lahn
88524,43,Europe1698,sigmaringen
88529,123,Europe693,stuttgart
88171,44,Europe1699,friedrichshafen
88441,41,Europe1696,ulm
88471,41,Europe1696,ulm
88718,44,Europe1699,friedrichshafen
88284,44,Europe1699,friedrichshafen
88373,44,Europe1699,friedrichshafen
88444,41,Europe1696,ulm
88456,41,Europe1696,ulm
88483,41,Europe1696,ulm
88085,44,Europe1699,friedrichshafen
88214,44,Europe1699,friedrichshafen
88255,44,Europe1699,friedrichshafen
88317,47,Europe1702,memmingen
88410,44,Europe1699,friedrichshafen
88437,41,Europe1696,ulm
88453,47,Europe1702,memmingen
88690,44,Europe1699,friedrichshafen
88046,44,Europe1699,friedrichshafen
88149,44,Europe1699,friedrichshafen
88719,44,Europe1699,friedrichshafen
88074,44,Europe1699,friedrichshafen
88267,44,Europe1699,friedrichshafen
88276,44,Europe1699,friedrichshafen
88374,44,Europe1699,friedrichshafen
88379,44,Europe1699,friedrichshafen
88457,47,Europe1702,memmingen
88480,41,Europe1696,ulm
88633,44,Europe1699,friedrichshafen
88682,44,Europe1699,friedrichshafen
88212,44,Europe1699,friedrichshafen
88239,44,Europe1699,friedrichshafen
88433,41,Europe1696,ulm
88450,47,Europe1702,memmingen
88527,43,Europe1698,sigmaringen
88145,44,Europe1699,friedrichshafen
88709,44,Europe1699,friedrichshafen
88178,44,Europe1699,friedrichshafen
88289,44,Europe1699,friedrichshafen
88371,44,Europe1699,friedrichshafen
88376,43,Europe1698,sigmaringen
88487,41,Europe1696,ulm
88138,44,Europe1699,friedrichshafen
88250,44,Europe1699,friedrichshafen
88339,44,Europe1699,friedrichshafen
88368,44,Europe1699,friedrichshafen
88447,41,Europe1696,ulm
88451,47,Europe1702,memmingen
88521,43,Europe1698,sigmaringen
88147,44,Europe1699,friedrichshafen
88069,44,Europe1699,friedrichshafen
88167,44,Europe1699,friedrichshafen
88299,44,Europe1699,friedrichshafen
88319,47,Europe1702,memmingen
88377,43,Europe1698,sigmaringen
88489,41,Europe1696,ulm
88515,43,Europe1698,sigmaringen
88142,44,Europe1699,friedrichshafen
88271,44,Europe1699,friedrichshafen
88361,44,Europe1699,friedrichshafen
88448,41,Europe1696,ulm
88459,47,Europe1702,memmingen
63739,161,Europe980,offenbach am main
63743,161,Europe980,offenbach am main
63073,161,Europe980,offenbach am main
63450,161,Europe980,offenbach am main
63067,161,Europe980,offenbach am main
63846,161,Europe980,offenbach am main
63825,161,Europe980,offenbach am main
63820,161,Europe980,offenbach am main
63457,161,Europe980,offenbach am main
63924,161,Europe980,offenbach am main
63069,161,Europe980,offenbach am main
63454,161,Europe980,offenbach am main
63075,161,Europe980,offenbach am main
63628,161,Europe980,offenbach am main
63456,161,Europe980,offenbach am main
63452,161,Europe980,offenbach am main
52076,53,Europe1824,prum
52078,61,Europe1832,cologne
52072,53,Europe1824,prum
52064,61,Europe1832,cologne
90471,160,Europe979,nuremberg
52074,53,Europe1824,prum
52066,61,Europe1832,cologne
90478,160,Europe979,nuremberg
23843,16,Europe1459,bad oldesloe
23619,23,Europe1466,lubeck
23858,23,Europe1466,lubeck
23863,16,Europe1459,bad oldesloe
41462,61,Europe1832,cologne
23812,16,Europe1459,bad oldesloe
23815,23,Europe1466,lubeck
23829,23,Europe1466,lubeck
23845,23,Europe1466,lubeck
23795,23,Europe1466,lubeck
23826,16,Europe1459,bad oldesloe
23623,23,Europe1466,lubeck
23827,23,Europe1466,lubeck
23824,23,Europe1466,lubeck
23813,23,Europe1466,lubeck
52222,61,Europe1832,cologne
23714,23,Europe1466,lubeck
23730,19,Europe1462,neustadt in holstein
23738,19,Europe1462,neustadt in holstein
23701,23,Europe1466,lubeck
52080,61,Europe1832,cologne
52068,61,Europe1832,cologne
24340,80,Europe2195,eckernforde
24364,76,Europe2191,kappeln
24366,80,Europe2195,eckernforde
24360,80,Europe2195,eckernforde
24354,80,Europe2195,eckernforde
24398,76,Europe2191,kappeln
24351,76,Europe2191,kappeln
24357,77,Europe2192,rendsburg
24369,76,Europe2191,kappeln
17459,98,Europe2265,wolgast
17406,98,Europe2265,wolgast
17454,98,Europe2265,wolgast
17424,98,Europe2265,wolgast
17419,98,Europe2265,wolgast
17440,98,Europe2265,wolgast
17429,98,Europe2265,wolgast
17438,98,Europe2265,wolgast
17449,98,Europe2265,wolgast
82515,39,Europe1694,geretsried
82031,39,Europe1694,geretsried
82041,39,Europe1694,geretsried
82541,39,Europe1694,geretsried
82064,39,Europe1694,geretsried
82544,39,Europe1694,geretsried
82065,39,Europe1694,geretsried
82067,39,Europe1694,geretsried
82549,39,Europe1694,geretsried
82008,39,Europe1694,geretsried
82069,39,Europe1694,geretsried
82024,39,Europe1694,geretsried
82057,39,Europe1694,geretsried
82538,39,Europe1694,geretsried
82061,39,Europe1694,geretsried
82467,37,Europe1692,garmisch-partenkirchen
82449,37,Europe1692,garmisch-partenkirchen
82441,37,Europe1692,garmisch-partenkirchen
82432,37,Europe1692,garmisch-partenkirchen
82488,37,Europe1692,garmisch-partenkirchen
82439,37,Europe1692,garmisch-partenkirchen
82497,37,Europe1692,garmisch-partenkirchen
82487,37,Europe1692,garmisch-partenkirchen
82496,37,Europe1692,garmisch-partenkirchen
82447,37,Europe1692,garmisch-partenkirchen
56068,52,Europe1823,koblenz
56070,52,Europe1823,koblenz
56075,52,Europe1823,koblenz
56072,52,Europe1823,koblenz
56076,58,Europe1829,lahnstein
56073,52,Europe1823,koblenz
56077,50,Europe1821,limburg an der lahn
41460,61,Europe1832,cologne
24361,77,Europe2192,rendsburg
